name,Condition,Mito,Animal,b_vol,b_sa,nr_ves_b,nr_ves_in,msb,mito_vol,tpsd,mean_ves_vol,final_med_mean_dis,final_dis_AZ,disp_cm,dis_ves_cm_f,dis_cm_az,final_chull_ax,final_chull_mvv_ax,med_ass_ves_vol_final_im,med_ass_ves_vol_im,ra_ass_ves_vol_final_ax,,,,,,,,,,,,,,ske_ass_im,ra_ass_ves_vol,ra_ass_ves_vol_final,ra_ske_ass_im,pval_ra_vav,med_ass_ves_vol_final_ax,ske_ass_ax,ra_ass_ves_vol_ax,ra_ass_ves_vol_final_ax,ra_ske_ass_ax,pval_ra_vav_ax,dis_ves_ol_ra_f,p_val_dis_ol,med_ass_vol_del_ev_f,,,dis_chull_az,dis_chull_az_f,,dis_ves_cm,dis_ves_cm_f,dis_ves_ol,dis_ves_ol_f,final_med_mean_dis_ra,rat,pval_mdnv_ra,dol_dcm,dis_m_cm,med_dis_m,med_dis_m_f,den,chull_del_ves_f
d01c30ax44,LTP,No,JB023,0.1864,2.0273,604,555,y,0,0.06015,0.022856261635303,0.0286,0.19824080651509,0.267611214321,0.217303799379442,0.253901202099193,0.136752066128,0.113895804492697,0.00010473914355,0.00014187380091,0.000143389102807,,,,,,,,,,,,,,1.26256840435823,0.000175027681107,0.000137893023747,0.674303375218991,5.43183324191E-09,0.000104740147549,1.25357154115381,0.000180523760167,0.000143389102807,0.737164995558911,1.96798950897E-09,0.078,0.0899674915010135,0,,,0.245609919492504,0.224909919492504,,0.238003799379442,0.217303799379442,0.124156116637996,0.083,0.0357415093188586,0.799537390235223,4.37706424509681E-06,0.515943182719605,0,0,0,#REF!,0
d01c35ax10,LTP,Yes,JB023,0.5184,4.6563,953,889,y,0.04271217618,0.466369,0.0481873977311711,0.0293,0.149785761658334,0.385732166926618,0.310631589689185,0.135368431706396,0.285816297562,0.237628899830829,0.000130089649799333,0.000178417079986,0.000182287836043833,,,,,,,,,,,,,,1.8464276183599,0.000257511396752,0.000209183966565333,0.840090682056719,2.99717445416845E-29,0.000126515400137333,1.90786718385335,0.0002306152662305,0.000182287836043833,0.761709273099441,3.14554461451708E-17,0.101,0.467749147699187,0.248373033900398,,,0.201596170879534,0.178996170879534,,0.333231589689185,0.310631589689185,0.146316467568814,0.101,0.0408726229209011,0.717193871456027,8.4619567291905E-28,0.433002020482604,0.309530394660174,0.270973033900398,0.248373033900398,#REF!,#REF!
d01c36ax11,LTP,Yes,JB023,0.2654,3.3065,221,181,y,0.042289054,0.112788,0.0111312526210612,0.0333,0.142885390926451,0.207792359090673,0.153013154476002,0.182890164905088,0.078815811688,0.0676845590669388,0.000140928786181833,0.0001892562163685,0.000190702469729833,,,,,,,,,,,,,,1.39768202610549,0.000252140538583,0.000203813108396333,1.01269868919625,3.90610849488997E-05,0.000140928786181833,1.39768202610549,0.0002390298999165,0.000190702469729833,1.09920537311089,0.000508784493057723,0.064,0.0495305536471199,0.151646385229929,,,0.157250063822116,0.134650063822116,,0.175613154476002,0.153013154476002,0.0948643483718664,0.050,0.0479956385935443,0.693899057754738,7.8342116965041E-05,0.610665177384939,0.159367612675017,0.174246385229929,0.151646385229929,#REF!,#REF!
d01c44ax12,LTP,Yes,JB023,0.5549,5.0138,544,501,y,0.0569626205,0.1525462,0.0275162267034541,0.0300,0.233519270570453,0.314638168441404,0.244858157154043,0.321322095582494,0.200793389704,0.173277163000546,0.000134137608931833,0.0001824650391185,0.000224930429909333,,,,,,,,,,,,,,2.213411260855,0.000286286565825,0.000237959135638333,0.923339398352403,8.64749883771576E-23,0.000133615643567333,2.27458912230738,0.000273257860096,0.000224930429909333,0.983424748005111,1.43588971079122E-21,0.087,0.256383017892707,0.71241987196099,,,0.209771680338941,0.187171680338941,,0.267458157154043,0.244858157154043,0.127562524116291,0.082,0.0460668125369222,0.651036245668285,3.06972011175832E-24,0.49792165032727,0.665921165269796,0.73501987196099,0.71241987196099,#REF!,#REF!
d01c48ax45,LTP,Yes,JB023,0.0829,1.2085,88,60,n,0.0266466141,0.038761,0.00445214114406555,0.0567,0.11779235423459,0.187016645072861,0.135340084446243,0.11193286157867,0.0302951163966,0.0258429752525344,6.01341551853333E-05,0.000108461585372,0,,,,,,,,,,,,,,0.997329867728952,0,-4.83274301866667E-05,100,0,6.01341551853333E-05,0.997329867728952,0,0,0,0,0.026,0.277437170991227,0.0469251077367575,,,0.183644036575612,0.161044036575612,,0.157940084446243,0.135340084446243,0.0689475325193747,0.024,0.0612587695128333,0.92572043473713,0.321661294621812,0.543633013978508,0.0339315656202166,0.0695251077367575,0.0469251077367575,#REF!,#REF!
d01c49ax46,LTP,Yes,JB023,0.6078,4.881,1284,1218,y,0.0743392185,0.4189624,0.0647907316584119,0.0280,0.235348119923131,0.351089075712512,0.294013050085482,0.249302819135173,0.380253644268,0.315462912609588,0.000121352722182833,0.0001696801523695,0.000185331778379333,,,,,,,,,,,,,,3.65894064323602,0.0002500429428615,0.000201715512674833,1.06537798249095,6.41987266658079E-41,0.000120708241735833,2.80353985114046,0.000233659208566,0.000185331778379333,1.1331576913146,1.02694048173499E-30,0.104,0.00126623599904778,0.218087712866696,,,0.268683787033209,0.246083787033209,,0.316613050085482,0.294013050085482,0.158703896270667,0.114,0.0393915430579078,0.711467408284951,9.50735797081736E-34,0.50732162041446,0.230925216682509,0.240687712866696,0.218087712866696,#REF!,#REF!
d01c50ax47,LTP,No,JB023,0.3095,2.6245,518,467,y,0,0.1611292,0.0201011713450331,0.0419,0.256870645426399,0.274676895669181,0.230509430800521,0.343168809867144,0.20018606229,0.180084890944967,0.000189077971236,0.000226212628596,0.0002721827711475,,,,,,,,,,,,,,2.36158880447759,0.000309617436794,0.000272482779434,0.934600315819152,4.2294897555E-10,0.000189077971236,2.36158880447759,0.0003093174285075,0.0002721827711475,0.940911580114986,8.0123725164E-10,0.078,0.000183744503903543,0,,,0.198852178489976,0.178152178489976,,0.251209430800521,0.230509430800521,0.131985690859799,0.091,0.0524760921269931,0.798752339727864,2.44055572002E-09,0.520769617893105,0,0,0,#REF!,0
d02c20ax48,LTP,No,JB023,0.3361,3.8673,488,452,n,0,0.175484,0.0187815470939354,0.0422,0.198788412630122,0.525786896930414,0.452350087532102,0.27086021454964,0.256658559114,0.237877012020065,0.0001622678686595,0.0001994025260195,0.00037140646514,,,,,,,,,,,,,,3.52464111466846,0.000513417036893,0.000476282379533,0.269901216155714,2.25377763640754E-32,0.0001601131998535,2.96473349221907,0.0004085411225,0.00037140646514,0.626462943464388,2.78359303089906E-24,0.131,1.70065654668145E-05,0,,,0.237394645390223,0.216694645390223,,0.473050087532102,0.452350087532102,0.147484182264054,0.106,0.0707011713154923,0.597439400637959,3.99636964318664E-29,0.350821837669939,0,0,0,#REF!,0
d02c21ax13,LTP,Yes,JB023,0.4374,3.5013,936,887,n,0.0424311161,0.253961,0.0473425811608864,0.0296,0.313405271287335,0.30912598706281,0.259455307601985,0.325617071051755,0.29451883838,0.247176257219114,0.000141072753273833,0.0001894001834605,0.000199438005099833,,,,,,,,,,,,,,4.3081622357817,0.0002502600510545,0.000201932620867833,0.784964356465973,2.58871098527944E-26,0.000140367922045333,4.82732841315153,0.0002477654352865,0.000199438005099833,0.82514850129263,2.5223617202568E-23,0.103,3.84260867032742E-05,0.445714458531653,,,0.347395026568931,0.324795026568931,,0.282055307601985,0.259455307601985,0.161171932926427,0.116,0.0412205599335123,0.717847725358191,1.39109649773504E-23,0.581858947152097,0.416163905288054,0.468314458531653,0.445714458531653,#REF!,#REF!
d02c23ax14,LTP,Yes,JB023,0.5624,3.9055,659,600,n,0.0676267333,0.0916417,0.0333203771624738,0.0295,0.286196086580529,0.26973687613064,0.232032113006082,0.292514159154851,0.22895708519,0.195636708027526,0.000147193555888833,0.0001955209860755,0.000230870510332333,,,,,,,,,,,,,,3.0673559046657,0.000279197940519,0.000230870510332333,0.741685831284449,6.02650397038097E-20,0.000147170199218333,3.08055693211962,0.000279197940519,0.000230870510332333,0.741685831284449,9.18049035492357E-20,0.090,0.0123206328557176,0.324498498603417,,,0.349337750934934,0.326737750934934,,0.254632113006082,0.232032113006082,0.138899140995935,0.094,0.0437567469711363,0.674203176911245,7.71304652697975E-24,0.563235837311625,0.327807506826596,0.347098498603417,0.324498498603417,#REF!,#REF!
d02c25ax50,LTP,No,JB023,0.3731,3.6195,1049,991,n,0,0.54232,0.0407093468938736,0.0317,0.26338454667573,0.340073482614722,0.262281309927142,0.307045212821899,0.298030519765,0.257321172871126,0.000132445811304,0.000169580468664,0.000197991598828,,,,,,,,,,,,,,3.48785799321264,0.000239081422004,0.000201946764644,0.687386544644864,2.17498543132849E-31,0.000132035549162,3.5080823637988,0.000235126256188,0.000197991598828,0.616632329858765,7.2182846646383E-29,0.105,9.37125449950657E-06,0,,,0.314052431324926,0.293352431324926,,0.282981309927142,0.262281309927142,0.162208984548021,0.121,0.0424245037385634,0.746464102801132,2.22629463890173E-25,0.560485862368073,0,0,0,#REF!,0
d02c26ax51,LTP,No,JB023,0.1162,1.4558,149,123,n,0,0.0472168,0.00578320918588354,0.0487,0.210663656874458,0.225670891936752,0.15862308120599,0.210398553116585,0.0606033698808,0.0548201606949165,0.0001896311735645,0.0002267658309245,0.000259910379787,,,,,,,,,,,,,,1.09209074407739,0.000290841794682,0.000253707137322,0.16612333183025,0.0257947411413985,0.000184960599406,1.16071889139304,0.000297045037147,0.000259910379787,0.108427857430311,0.0272055044578041,0.061,0.25136307962858,0,,,0.313013531458442,0.292313531458442,,0.17932308120599,0.15862308120599,0.101076862975281,0.060,0.0557538834044193,0.872792554496879,0.0472041531392397,0.546253287963292,0,0,0,#REF!,0
d02c29ax15,LTP,Yes,JB023,0.1388,1.689,130,104,n,0.0161528122,0.0250182,0.00657349031967272,0.0377,0.252179037007167,0.180835066161401,0.138767063210527,0.269174129712729,0.0489017802526,0.0423282899329273,0.000113733231346333,0.000162060661533,0.000207259291247333,,,,,,,,,,,,,,1.69732458495902,0.00023505475994,0.000186727329753333,0.501278744118892,0.000236725505838915,0.000113733231346333,1.69732458495902,0.000255586721434,0.000207259291247333,0.325512786886177,0.000149578978533839,0.044,0.106507665558818,0.1311081252673,,,0.3619609994213,0.3393609994213,,0.161367063210527,0.138767063210527,0.0881245666441708,0.043,0.0497598633919676,0.757432926933152,0.000160229228906789,0.605025077864956,0.11168083677342,0.1537081252673,0.1311081252673,#REF!,#REF!
d02c30ax53,LTP,Yes,JB023,0.2629,2.5758,383,338,y,0.0527643822,0.0528266,0.0193796005339195,0.0346,0.250674523794957,0.261146088911102,0.205723745277083,0.251811247872383,0.13759528962,0.11821568908608,0.000124961562753833,0.0001732889929405,0.000200425859686333,,,,,,,,,,,,,,0.922340344269779,0.0002485736903835,0.000200246260196833,1.00649115535269,1.4298321E-12,0.000123469790859833,0.839018741675273,0.000248753289873,0.000200425859686333,0.984253247634288,4.9690781E-13,0.068,0.192388680405677,0.101891911005704,,,0.383207946599763,0.360607946599763,,0.228323745277083,0.205723745277083,0.118263714000892,0.073,0.0468435152915532,0.737734020291208,2.16173083671E-09,0.511663421434491,0.0695308243798742,0.124491911005704,0.101891911005704,#REF!,#REF!
d02c32ax54,LTP,No,JB023,0.1294,1.554,252,213,n,0,0.031521,0.00978311463786167,0.0386,0.294167509769428,0.228276432641659,0.1872098348042,0.299392263255142,0.0759888759351,0.0662057612972383,0.000158628731035,0.000195763388395,0.0002074683692755,,,,,,,,,,,,,,1.87130544191943,0.0002446030266355,0.0002074683692755,1.09174818034876,0.00690344289414778,0.000158628731035,1.87130544191943,0.0002446030266355,0.0002074683692755,1.09174818034876,0.0138068857882956,0.053,0.199856661481013,0,,,0.34518959749389,0.32448959749389,,0.2079098348042,0.1872098348042,0.101916576715596,0.061,0.0465162706414572,0.830484681048195,0.00141018876512704,0.505823948534987,0,0,0,#REF!,0
d02c33ax10,LTP,No,JB023,0.2057,2.291,604,552,n,0,0.231001,0.0232479836394917,0.0299,0.229556533725979,0.283498188073095,0.219135956261634,0.230191266677268,0.157203580994,0.133955597354508,0.000114161782047,0.000151296439407,0.000168813292626,,,,,,,,,,,,,,2.19647973043203,0,-0.00003713465736,100,0,0.0001134587498825,2.30519944096618,0.000205947949986,0.000168813292626,0.985473129859832,7.033484634E-11,0.073,0.00345791011673274,0,,,0.163830032069235,0.143130032069235,,0.239835956261634,0.219135956261634,0.122292475885335,0.081,0.040560439483859,0.737991967273792,3.41132286E-12,0.517929988184309,0,0,0,#REF!,0
d02c37ax16,LTP,Yes,JB023,0.287,3.0825,551,514,y,0.0346303992,0.0969923,0.0278639955137061,0.0271,0.250968611559113,0.261922378525136,0.216193084584462,0.363035931243455,0.153503667012,0.125639671498294,4.94069616741148E-05,0.0001558728942695,0.000158610334378833,,,,,,,,,,,,,,100,0,-4.83274301866667E-05,100,0,4.94069616741148E-05,1.38144454317451,0.0002069377645655,0.000158610334378833,0.80660341181637,2.14931828E-12,0.085,0.0123776027419702,0.312394591466099,,,0.234202099634392,0.211602099634392,,0.238793084584462,0.216193084584462,0.136198233232637,0.091,0.0371487529469948,0.729283830403199,4.996212652E-11,0.598920680945673,0.299615243015583,0.334994591466099,0.312394591466099,#REF!,#REF!
d02c45ax17,LTP,Yes,JB023,0.5424,4.487,1193,1127,y,0.0444523394,0.267883,0.0603391447620497,0.0288,0.286262364796784,0.368945372074314,0.300485870600103,0.404223924029626,0.376949814566,0.31661066980395,0.000126692339292333,0.000175019769479,0.000200157245135333,,,,,,,,,,,,,,1.88790447522641,0,-4.83274301866667E-05,100,0,0.000126577467880833,1.94324402582652,0.000248484675322,0.000200157245135333,1.0300726301542,4.07403235357839E-39,0.108,0.00190421153604599,0.180691647906367,,,0.1845322857532,0.1619322857532,,0.323085870600103,0.300485870600103,0.161507542107182,0.116,0.0415108691431724,0.693154396268602,6.85666236487939E-35,0.508079501678212,0.186534636604878,0.203291647906367,0.180691647906367,#REF!,#REF!
d02c46ax18,LTP,Yes,JB023,0.1304,1.5903,86,64,y,0.0248927809,0.0457455,0.00429626307549886,0.0416,0.148261139305559,0.141446197722016,0.108961554163398,0.160420791709188,0.0258081675014,0.0215119044259011,0.000140106355465333,0.000188433785652,0.000161960075200833,,,,,,,,,,,,,,0.462627373788937,0,-4.83274301866667E-05,100,0,0.000140106355465333,0.462627373788937,0.0002102875053875,0.000161960075200833,0.602316328137742,0.282645201516332,0.031,0.176987833691287,0.149061027403587,,,0.203914545367666,0.181314545367666,,0.131561554163398,0.108961554163398,0.0815854800674767,0.036,0.0434886223631209,0.956994774412063,0.268589714801426,0.642649924595038,0.159671783582838,0.171661027403587,0.149061027403587,#REF!,#REF!
d05c10ax56,LTP,No,JB023,0.2061,2.1435,316,274,n,0,0.0832241,0.0121930212283599,0.0412,0.243035880922888,0.248306806230782,0.209054784014932,0.212406906792614,0.105895043653,0.0937020224246401,0.000192428953436,0.000229563610796,0.000209964209932,,,,,,,,,,,,,,1.8185010613347,0.000247098867292,0.000209964209932,0.870166536360221,0.152486504854371,0.000191454379325,1.84703224754143,0.000247098867292,0.000209964209932,0.870166536360221,0.282204161057902,0.070,0.151555755333522,0,,,0.347257004973677,0.326557004973677,,0.229754784014932,0.209054784014932,0.116426586557995,0.075,0.0476646162417879,0.865014333881259,0.00838177876450784,0.518086170958629,0,0,0,#REF!,0
d05c11ax57,LTP,No,JB023,0.3635,3.703,806,759,y,0,0.0715897,0.0312348189463843,0.0356,0.510849237325526,0.378658646729077,0.258878109158644,0.494163188223327,0.324062342032,0.292827523085616,0.0001600916353425,0.0001972262927025,0.000276702921807,,,,,,,,,,,,,,4.29807747866106,0.0004118686400985,0.0003747339827385,0.633676198092919,5.31483898088534E-59,0.000155189526023,2.78228707091475,0.000313837579167,0.000276702921807,1.06901270704194,2.841611376875E-33,0.162,1.98134445453E-08,0,,,0.293100504252169,0.272400504252169,,0.279578109158644,0.258878109158644,0.179180818574505,0.138,0.0604321611743269,0.588477350731351,2.13772316125687E-58,0.667509145710303,0,0,0,#REF!,0
d05c13ax19,LTP,Yes,JB023,0.2629,2.668,170,126,n,0.0368605852,0.104894,0.00859617208093164,0.0476,0.255546575542305,0.216348206197306,0.182113580109744,0.251860211126387,0.077058224138,0.0684620520570684,0.000173540392168333,0.000221867822355,0.000310872707318833,,,,,,,,,,,,,,0.819815788720284,0.0003592001375055,0.000310872707318833,0.401810505886809,2.58909995263526E-05,0.000173540392168333,0.819815788720284,0.0003592001375055,0.000310872707318833,0.401810505886809,5.17819990527052E-05,0.054,0.0246420611989554,0.087719433057773,,,0.269360460525516,0.246760460525516,,0.204713580109744,0.182113580109744,0.085993636468954,0.041,0.0617434313870916,0.771282161799942,9.11163789225991E-05,0.490547930267417,0.0351735134964696,0.110319433057773,0.087719433057773,#REF!,#REF!
d05c15ax59,LTP,Yes,JB023,0.3394,3.5453,658,601,y,0.0458919369,0.1713852,0.0330776922550708,0.0321,0.21187805676986,0.347877844838226,0.271855647376398,0.245781090672846,0.217913701824,0.184836009568929,0.000126715046560833,0.0001750424767475,0.000206072484401833,,,,,,,,,,,,,,2.13362579099314,0.000263444973549,0.000215117543362333,0.578332326558624,4.68631939004134E-17,0.000124924168870333,1.85977907203483,0.0002543999145885,0.000206072484401833,0.685792378805222,2.258524E-14,0.082,0.180402180139785,0.11115726093576,,,0.233523223204359,0.210923223204359,,0.294455647376398,0.271855647376398,0.127273078752157,0.082,0.0444101580217437,0.722234123963602,2.51233662E-12,0.43263683481757,0.0873854977699536,0.13375726093576,0.11115726093576,#REF!,#REF!
d05c16ax60,LTP,No,JB023,0.3223,2.7873,915,850,n,0,0.217209,0.0355085096823676,0.0295,0.380937140819889,0.290549765293364,0.243459664901984,0.391695548411423,0.222084903377,0.186576393694632,0.000119833877965,0.000156968535325,0.000158866923861,,,,,,,,,,,,,,1.46587339634092,0.0001960172399605,0.0001588825826005,0.900553695129173,4.30246571161596E-15,0.000119833877965,1.46587339634092,0.000196001581221,0.000158866923861,0.903777212337582,9.62264229583073E-15,0.075,1.244929794E-11,0,,,0.369677537514759,0.348977537514759,,0.264159664901984,0.243459664901984,0.137441419586567,0.096,0.0362646624509276,0.813687840382632,2.5261384127E-10,0.525592962463481,0,0,0,#REF!,0
d05c17ax61,LTP,Yes,JB023,0.3428,3.3095,563,511,y,0.0288284067,0.1530304,0.0284754795414613,0.0383,0.205809236778675,0.293417500244362,0.231187456960329,0.296400573345907,0.219944771404,0.191469291862539,0.000178995242972833,0.0002273226731595,0.000243276567066833,,,,,,,,,,,,,,2.04209868943516,0.0003093443885635,0.000261016958376833,0.685054427532903,1.2003566057E-10,0.000177758841204333,1.71841101062639,0.0002916039972535,0.000243276567066833,0.790818173336531,8.337202376219E-08,0.097,0.00212074840596091,0.281589830804073,,,0.193349101213002,0.170749101213002,,0.253787456960329,0.231187456960329,0.161103782180884,0.116,0.0485722369410226,0.788271476488913,1.0979645287834E-07,0.66245630916661,0.244261794953752,0.304189830804073,0.281589830804073,#REF!,#REF!
d05c18ax20,LTP,Yes,JB023,0.4278,3.3178,339,294,y,0.030722376,0.1435907,0.0171447474760068,0.0404,0.18179127609652,0.281174176993549,0.241620934707677,0.24342971174727,0.134991893584,0.117847146107993,0.000167644077243333,0.00021597150743,0.000299738188043333,,,,,,,,,,,,,,3.04986421416102,0.00034806561823,0.000299738188043333,0.70778510047394,2.8764200130178E-07,0.000167644077243333,3.04986421416102,0.00034806561823,0.000299738188043333,0.70778510047394,5.7528400260355E-07,0.077,0.175942674230449,0.235947739120992,,,0.208043235917756,0.185443235917756,,0.264220934707677,0.241620934707677,0.118607041322185,0.073,0.0518178349398512,0.780041088390118,6.28634405122753E-06,0.470450227371603,0.214893786384472,0.258547739120992,0.235947739120992,#REF!,#REF!
d05c20ax62,LTP,Yes,JB023,0.2931,3.0245,631,580,n,0.0294099189,0.116437,0.0319069221866141,0.0289,0.402137356406862,0.324143369352904,0.261014042462573,0.372582459185462,0.18043555175,0.148528629563386,0.000116927650338333,0.000165255080525,0.000155282875470333,,,,,,,,,,,,,,1.71307227684775,0.00020344100669,0.000155113576503333,0.676480310102622,1.0097610632358E-07,0.000116927650338333,1.71307227684775,0.000203610305657,0.000155282875470333,0.667571464217996,3.789141934838E-07,0.079,0.0754971579662026,0.147746736852566,,,0.487336120318036,0.464736120318036,,0.283614042462573,0.261014042462573,0.123575776987527,0.078,0.0379213949370745,0.762808849677656,1.6673168498E-10,0.423091141063232,0.0276644805427268,0.170346736852566,0.147746736852566,#REF!,#REF!
d05c21ax63,LTP,Yes,JB023,0.38,3.217,798,742,n,0.0458098017,0.14421,0.040364876869939,0.0288,0.249064214156913,0.275346474752588,0.234397254417655,0.270229000164495,0.238094322942,0.197729446072061,0.000124469160988333,0.000172796591175,0.000187550716402333,,,,,,,,,,,,,,4.55998783696164,0.0002347218812865,0.000186394451099833,0.527554485627919,2.42664165349129E-18,0.000124469160988333,4.55998783696164,0.000235878146589,0.000187550716402333,0.550523096039703,8.27934856149279E-18,0.088,0.00109042898545342,0.253231344850101,,,0.364853752568997,0.342253752568997,,0.256997254417655,0.234397254417655,0.145395920625096,0.100,0.0383574654171747,0.751129873538061,6.47412305086611E-15,0.591102472647051,0.256247374197296,0.275831344850101,0.253231344850101,#REF!,#REF!
d05c22ax64,LTP,Yes,JB023,0.234,2.4578,496,445,n,0.0222052392,0.0920204,0.0250915392130048,0.0346,0.292944480937596,0.315122187406715,0.229517455780092,0.287376691011153,0.160280837238,0.135189298024995,0.000137991002030333,0.000186318432217,0.000188022176143333,,,,,,,,,,,,,,0.905330424629948,0.0002354404439915,0.000187113013804833,0.300346254919415,1.4119297586375E-07,0.000136618163029333,0.947064691400835,0.00023634960633,0.000188022176143333,0.380494293010971,1.1973735971811E-07,0.075,0.473800691065631,0.15706731552003,,,0.41224506852862,0.38964506852862,,0.252117455780092,0.229517455780092,0.120270565671595,0.075,0.0432481463605638,0.800225908193852,0.000150720989184074,0.469367614949646,0.117764222844292,0.17966731552003,0.15706731552003,#REF!,#REF!
d05c23ax43,LTP,No,JB023,0.0356,0.647,37,20,n,0,0.0404472,0.00143720731761647,0.0518,0.089947706261722,0.127095656779575,0.081900104202871,0.108852446307964,0.007844858331,0.00640765101338353,0.000173606989684,0.000210741647044,0,,,,,,,,,,,,,,0,0,-0.00003713465736,100,0,0.000173606989684,100,0,0,0,0,0.011,0.0777849662938712,0,,,0.133683161923232,0.112983161923232,,0.102600104202871,0.081900104202871,0.0647931471102858,0.023,0.054042752079868,0.957617564995737,0.401816286914378,0.644164873506774,0,0,0,#REF!,0
d05c24ax66,LTP,Yes,JB023,0.2188,2.4668,342,298,y,0.0253353398,0.06881683,0.0171962861078715,0.0335,0.402327599523616,0.283887596031355,0.192851535161306,0.471396577402724,0.122244781714,0.105048495606129,0.000125348164507333,0.000173675594694,0.000218697784460333,,,,,,,,,,,,,,1.61175750890308,0.000267036297669,0.000218708867482333,0.627565969583781,1.5951474444E-10,0.000123251831324333,1.53702539037512,0.000267025214647,0.000218697784460333,0.490622603623981,1.6558228393E-10,0.069,0.00415418811498482,0.197948987592566,,,0.391058824563203,0.368458824563203,,0.215451535161306,0.192851535161306,0.104939524332834,0.060,0.0481599236008061,0.696014730845274,3.432113582615E-08,0.519945530804649,0.214833684170906,0.220548987592566,0.197948987592566,#REF!,#REF!
d05c25ax22,LTP,Yes,JB023,0.3594,3.7295,438,402,n,0.0542979576,0.362304,0.0221594421404591,0.0301,0.137840966468877,0.295319252090738,0.230206403938822,0.153463188526353,0.144838914444,0.122679472303541,0.000119311437265333,0.000167638867452,0.000180497105168333,,,,,,,,,,,,,,1.58753287537805,0.000252322508606,0.000203995078419333,0.730622524373583,6.49053702012042E-16,0.000114739050022333,1.4477784235294,0.000228824535355,0.000180497105168333,0.811179897047993,1.1469946011E-09,0.090,0.300752173128462,0.307667939462413,,,0.202088109129898,0.179488109129898,,0.252806403938822,0.230206403938822,0.137677567121944,0.092,0.0421295853066268,0.715320934438762,1.9364605798E-10,0.566530324826,0.317613488750691,0.330267939462413,0.307667939462413,#REF!,#REF!
d08c05ax24,LTP,Yes,JB023,0.299,2.7988,138,104,n,0.0547747202,0.0541111,0.00697990756864419,0.0452,0.195842118518343,0.193100974871651,0.151945225009669,0.196859146850596,0.0618188781344,0.0548389705657558,0.000179403325927333,0.000227730756114,0.000429183823850333,,,,,,,,,,,,,,0.75855622681127,0.000477511254037,0.000429183823850333,0.0608313688969901,1.12266852122477E-06,0.000179403325927333,0.75855622681127,0.000477511254037,0.000429183823850333,0.0608313688969901,2.24533704244954E-06,0.041,0.017961406189214,0.135524773919013,,,0.24869650933322,0.22609650933322,,0.174545225009669,0.151945225009669,0.0968084673027964,0.052,0.0601454619258458,0.75173303304762,0.000423454669053146,0.618045375440705,0.145528436757564,0.158124773919013,0.135524773919013,#REF!,#REF!
d08c09ax25,LTP,Yes,JB023,0.5783,5.0898,679,625,n,0.0552348159,0.389096,0.0343427724857533,0.0347,0.318042319740217,0.286000743333436,0.242338354241388,0.335995830367044,0.243380185598,0.209037413112247,0.000173017282273333,0.00022134471246,0.000238476593836333,,,,,,,,,,,,,,2.72438879134006,0.0002878883647345,0.000239560934547833,0.60942818487876,5.06146533E-12,0.000173017282273333,2.72438879134006,0.000286804024023,0.000238476593836333,0.61245002196928,1.630860546E-11,0.091,0.00208690278184374,0.332065080660224,,,0.320217636961149,0.297617636961149,,0.264938354241388,0.242338354241388,0.147753108192914,0.103,0.0455383051711391,0.760931757623206,1.29371964E-12,0.575801100765511,0.296706041696279,0.354665080660224,0.332065080660224,#REF!,#REF!
d08c12ax68,LTP,Yes,JB023,0.193,2.5073,98,76,y,0.03668736385,0.06127785,0.00581532119025896,0.0333,0.211182885233015,0.142784369651876,0.109679163721751,0.222075712058529,0.0303864506568,0.024571129466541,0.000102209269091333,0.000150536699278,0.000186493111831333,,,,,,,,,,,,,,0.43338334305161,0.000234820542018,0.000186493111831333,-0.0886626701246694,0.000315123833565919,0.000102209269091333,0.43338334305161,0.000234820542018,0.000186493111831333,-0.0886626701246694,0.000630247667131838,0.042,0.156767280544581,0.156108494874388,,,0.267729367596507,0.245129367596507,,0.132279163721751,0.109679163721751,0.0793977950518396,0.034,0.0453361449268607,0.733445982869737,0.042138643362472,0.688522632139413,0.136394652731772,0.178708494874388,0.156108494874388,#REF!,#REF!
d08c13ax69,LTP,No,JB023,0.0981,1.6205,146,113,n,0,0.0618956,0.00566994856712685,0.0387,0.123750214724823,0.195060637430251,0.140427363917228,0.107409746957704,0.037730376778,0.0320604282108732,0.0001234966548305,0.0001606313121905,0.000179575412555,,,,,,,,,,,,,,0.772726613416249,0.0002327228895985,0.0001955882322385,0.306360655047018,0.00221886198737091,0.0001234966548305,0.772726613416249,0.000216710069915,0.000179575412555,0.339081082711386,0.00742484766043303,0.043,0.38943655517303,0,,,0.167687504761059,0.146987504761059,,0.161127363917228,0.140427363917228,0.0786102379919056,0.037,0.0438631402017741,0.881935882802179,0.0719152737791724,0.549107962680752,0,0,0,#REF!,0
d08c14ax70,LTP,Yes,JB023,0.1788,2.1678,232,196,n,0.033592999,0.0632864,0.0117324043196621,0.0313,0.208093035393523,0.183953179771257,0.148872916713388,0.222053853980093,0.0633116920134,0.0515792876937379,0.000112987853887833,0.0001613152840745,0.000127222510085333,,,,,,,,,,,,,,1.52709482261138,0.000178229676005,0.000129902245818333,0.924602828518803,0.00327061559101188,0.000111797330559333,1.45561550626799,0.000175549940272,0.000127222510085333,0.963776716967459,0.0041473200134908,0.050,0.159988045825158,0.112255482595735,,,0.224707155354823,0.202107155354823,,0.171472916713388,0.148872916713388,0.0928713521400238,0.048,0.0385838474422197,0.810265068119004,0.000472006901170792,0.581686982518914,0.096944382858703,0.134855482595735,0.112255482595735,#REF!,#REF!
